id,type,sim_state,tick_count,sim_time,delta_time,x,x_vel,x_acc,y,y_vel,y_acc,s,s_vel,s_acc,d,d_vel,d_acc,angle
-142,1,1,1,195.028167,0.0,-19.299535899306647,0.0,0.0,13.512283368036151,0.0,0.0,0.5320055157325742,0.0,0.0,0.04211547186101705,0.0,0.0,0.0
-142,1,1,2,195.061581,0.033414,-19.299535899306647,0.0,0.0,13.512283368036151,0.0,0.0,0.5320055157325742,0.0,0.0,0.04211547186101705,0.0,0.0,0.0
-142,1,1,3,195.095012,0.033431,-19.299535899306647,0.0,0.0,13.512283368036151,0.0,0.0,0.5320055157325742,0.0,0.0,0.04211547186101705,0.0,0.0,0.0
-142,1,1,4,195.128448,0.033436,-19.299535899306647,0.0,0.0,13.512283368036151,0.0,0.0,0.5320055157325742,0.0,0.0,0.04211547186101705,0.0,0.0,0.0
-142,1,1,5,195.1619,0.033452,-19.299535899306647,0.0,0.0,13.512283368036151,0.0,0.0,0.5320055157325742,0.0,0.0,0.04211547186101705,0.0,0.0,0.0
-142,1,1,6,195.195316,0.033416,-19.299535899306647,0.0,0.0,13.512283368036151,0.0,0.0,0.5320055157325742,0.0,0.0,0.04211547186101705,0.0,0.0,0.0
-142,1,1,7,195.228734,0.033418,-19.299535899306647,0.0,0.0,13.512283368036151,0.0,0.0,0.5320055157325742,0.0,0.0,0.04211547186101705,0.0,0.0,0.0
-142,1,1,8,195.262162,0.033428,-19.299535899306647,0.0,0.0,13.512283368036151,0.0,0.0,0.5320055157325742,0.0,0.0,0.04211547186101705,0.0,0.0,0.0
-142,1,1,9,195.295607,0.033445,-19.299535899306647,0.0,0.0,13.512283368036151,0.0,0.0,0.5320055157325742,0.0,0.0,0.04211547186101705,0.0,0.0,0.0
-142,1,1,10,195.329027,0.03342,-19.299535899306647,0.0,0.0,13.512283368036151,0.0,0.0,0.5320055157325742,0.0,0.0,0.04211547186101705,0.0,0.0,0.0
-142,1,1,11,195.362495,0.033468,-19.299535899306647,0.0,0.0,13.512283368036151,0.0,0.0,0.5320055157325742,0.0,0.0,0.04211547186101705,0.0,0.0,0.0
-142,1,1,12,195.395915,0.03342,-19.299535899306647,0.0,0.0,13.512283368036151,0.0,0.0,0.5320055157325742,0.0,0.0,0.04211547186101705,0.0,0.0,0.0
-142,1,1,13,195.42936799999998,0.033453,-19.299535899306647,0.0,0.0,13.512283368036151,0.0,0.0,0.5320055157325742,0.0,0.0,0.04211547186101705,0.0,0.0,0.0
-142,1,1,14,195.462796,0.033428,-19.299535899306647,0.0,0.0,13.512283368036151,0.0,0.0,0.5320055157325742,0.0,0.0,0.04211547186101705,0.0,0.0,0.0
-142,1,1,15,195.49622399999998,0.033428,-19.299535899306647,0.0,0.0,13.512283368036151,0.0,0.0,0.5320055157325742,0.0,0.0,0.04211547186101705,0.0,0.0,0.0
-142,1,1,16,195.529684,0.03346,-19.299535899306647,0.0,0.0,13.512283368036151,0.0,0.0,0.5320055157325742,0.0,0.0,0.04211547186101705,0.0,0.0,0.0
-142,1,1,17,195.563123,0.033439,-19.299535899306647,0.0,0.0,13.512283368036151,0.0,0.0,0.5320055157325742,0.0,0.0,0.04211547186101705,0.0,0.0,0.0
-142,1,1,18,195.596572,0.033449,-19.299535899306647,0.0,0.0,13.512283368036151,0.0,0.0,0.5320055157325742,0.0,0.0,0.04211547186101705,0.0,0.0,0.0
-142,1,1,19,195.630029,0.033457,-19.299535899306647,0.0,0.0,13.512283368036151,0.0,0.0,0.5320055157325742,0.0,0.0,0.04211547186101705,0.0,0.0,0.0
-142,1,1,20,195.663476,0.033447,-19.299535899306647,0.0,0.0,13.512283368036151,0.0,0.0,0.5320055157325742,0.0,0.0,0.04211547186101705,0.0,0.0,0.0
-142,1,1,21,195.696897,0.033421,-19.299535899306647,0.0,0.0,13.512283368036151,0.0,0.0,0.5320055157325742,0.0,0.0,0.04211547186101705,0.0,0.0,0.0
-142,1,1,22,195.73030699999998,0.03341,-19.299535899306647,0.0,0.0,13.512283368036151,0.0,0.0,0.5320055157325742,0.0,0.0,0.04211547186101705,0.0,0.0,0.0
-142,1,1,23,195.763722,0.033415,-19.299535899306647,0.0,0.0,13.512283368036151,0.0,0.0,0.5320055157325742,0.0,0.0,0.04211547186101705,0.0,0.0,0.0
-142,1,1,24,195.797162,0.03344,-19.299535899306647,0.0,0.0,13.512283368036151,0.0,0.0,0.5320055157325742,0.0,0.0,0.04211547186101705,0.0,0.0,0.0
-142,1,1,25,195.830599,0.033437,-19.299535899306647,0.0,0.0,13.512283368036151,0.0,0.0,0.5320055157325742,0.0,0.0,0.04211547186101705,0.0,0.0,0.0
-142,1,1,26,195.864013,0.033414,-19.299535899306647,0.0,0.0,13.512283368036151,0.0,0.0,0.5320055157325742,0.0,0.0,0.04211547186101705,0.0,0.0,0.0
-142,1,1,27,195.897459,0.033446,-19.299535899306647,0.0,0.0,13.512283368036151,0.0,0.0,0.5320055157325742,0.0,0.0,0.04211547186101705,0.0,0.0,0.0
-142,1,1,28,195.93089,0.033431,-19.299535899306647,0.0,0.0,13.512283368036151,0.0,0.0,0.5320055157325742,0.0,0.0,0.04211547186101705,0.0,0.0,0.0
-142,1,1,29,195.96434299999999,0.033453,-19.299535899306647,0.0,0.0,13.512283368036151,0.0,0.0,0.5320055157325742,0.0,0.0,0.04211547186101705,0.0,0.0,0.0
-142,1,1,30,195.99779,0.033447,-19.299535899306647,0.0,0.0,13.512283368036151,0.0,0.0,0.5320055157325742,0.0,0.0,0.04211547186101705,0.0,0.0,0.0
