id,type,sim_state,tick_count,sim_time,delta_time,x,x_vel,x_acc,y,y_vel,y_acc,s,s_vel,s_acc,d,d_vel,d_acc,angle
-183,1,1,1,196.362833,0.0,43.05046410148498,-8.217211358676682,0.0,31.922283368185163,-3.687408515703219,0.0,38.85963141173343,9.000548315718484,0.00043339741140910413,-0.29671565933029614,-0.3311707886617503,0.011778859956392973,0.0
-183,1,1,2,196.396273,0.03344,43.05046410148498,-8.217211358676682,0.0,31.922283368185163,-3.687408515703219,0.0,38.85963141173343,9.000548315718484,0.00043339741140910413,-0.29671565933029614,-0.3311707886617503,0.011778859956392973,0.0
-183,1,1,3,196.429707,0.033434,42.50218745394634,-8.21492776275907,0.06799479107888684,31.67320183195961,-3.6865909443531653,0.024350837525461824,39.46142868537962,8.998167658345752,-0.07131800891979205,-0.3188275420342298,-0.3301056355729362,0.02003138399794246,-114.16898346297958
-183,1,1,4,196.463115,0.033408,42.22836586460818,-8.212099082536104,0.10126972320455749,31.54877486049192,-3.6855774496959977,0.036298877547505645,39.76199311510374,8.995196957171428,-0.10644611533937856,-0.3298437846290973,-0.3293693683265599,0.0240324496230924,-114.1704697084248
-183,1,1,5,196.496559,0.033444,41.957579167996016,-8.208209036102913,0.12786083324822314,31.42670744324272,-3.684059843432643,0.062058853732014245,40.06276246329611,8.991055578126376,-0.14113504735344318,-0.3408450382398679,-0.32849977381580703,0.027957166948098616,-114.17179578233736
-183,1,1,6,196.52997399999998,0.033415,41.68254343149609,-8.203394418174508,0.16023436559243256,31.305520948242446,-3.68179132049422,0.07369503800968344,40.36311340886833,8.98576709477962,-0.17531963695580147,-0.3518055316768506,-0.32750118500410025,0.031798440002464665,-114.17117028837512
-183,1,1,7,196.563426,0.033452,41.40739507088326,-8.19749850785048,0.19218973090952193,31.184253810574177,-3.6791333333266922,0.08519367961338717,40.663600878636046,8.979336485367735,-0.20906963918425295,-0.3627426034411401,-0.3263742531975059,0.03556438532087276,-114.17110149521659
-183,1,1,8,196.596876,0.03345,41.13249097359771,-8.190541639973137,0.22369128124071033,31.063060174188546,-3.6760933922543715,0.09654194966121231,40.963836492173876,8.97178522842905,-0.24234737162750702,-0.37363923449492015,-0.32512274551683523,0.039251045906854645,-114.17158116818655
-183,1,1,9,196.630299,0.033423,40.858071554418544,-8.182545448748103,0.25471837667778324,30.942043047410163,-3.672679251951367,0.10773237525715021,41.26355898167878,8.963136091407925,-0.27513097819934995,-0.3844832135297316,-0.32375039064533867,0.042856326990237316,-114.17259948247705
-183,1,1,10,196.663746,0.033447,40.583752807816126,-8.173512860369177,0.2853207388150765,30.821030135021257,-3.668890715241314,0.11878286821407749,41.56318904795746,8.953391620920497,-0.30747295146471343,-0.3952870593359122,-0.3222577251748279,0.04638629855484204,-114.17414956775579
-183,1,1,11,196.697198,0.033452,40.30977453754217,-8.163460900388749,0.31568298195452094,30.700124357860503,-3.6647246697406146,0.13030047221776775,41.86246601117635,8.94256564949615,-0.33980713153531794,-0.40603874848835764,-0.32065617354549764,0.04937828897082878,-114.17617091406188
-183,1,1,12,196.730647,0.033449,40.03613768478407,-8.152400064347402,0.3455977029785859,30.57932386386099,-3.6601759941971745,0.1416490990615965,42.161389832553276,8.930665296691902,-0.3716661946869024,-0.4167362038540721,-0.3189552886091077,0.052311348135202385,-114.17860846163028
-183,1,1,13,196.764097,0.03345,39.76289232788286,-8.140345702224796,0.3750672641762256,30.458648523315762,-3.655250297942612,0.15283482205392612,42.45990678220641,8.917706775893588,-0.40305491555098755,-0.4273754544651691,-0.31715729775752266,0.05518135476703039,-114.18145724910903
-183,1,1,14,196.797542,0.033445,39.49012040130648,-8.12731503134789,0.404088822767919,30.33813238990991,-3.6499539746197627,0.16385665221957302,42.75792827788014,8.903708319525778,-0.4339702762851795,-0.43795139204452854,-0.3152646450577891,0.05798824326621695,-114.18471224318039
-183,1,1,15,196.830989,0.033447,39.21779724698831,-8.113320253870002,0.43267087542939,30.217762486012763,-3.644291375095984,0.17471790735622805,43.05548216909301,8.88868277157277,-0.4644213383729464,-0.4484630981895945,-0.31327903664562057,0.06073304741804972,-114.18836987390145
-183,1,1,16,196.864439,0.03345,38.94594682390876,-8.098375456603375,0.4608165406139751,30.0975473495727,-3.6382676252081008,0.1854198661121508,43.35254317247423,8.872645004335531,-0.494411436001852,-0.45890780153516575,-0.31120246752401814,0.06341627327114589,-114.19242638566051
-183,1,1,17,196.897905,0.033466,38.67449452848762,-8.082488844995913,0.48854940034428795,29.97745189555239,-3.63188652886291,0.19591268201789225,43.64919372400102,8.855604041256735,-0.5239397038661802,-0.4692864837538836,-0.3090351962101447,0.06609328155698323,-114.19688603488656
-183,1,1,18,196.931313,0.033408,38.40407236185822,-8.065710985414565,0.5158002462423359,29.857753931446158,-3.625168679438813,0.20623139076356395,43.94474394137557,8.837614248524257,-0.5529594638971608,-0.4795733601299305,-0.3067833908515583,0.06870272167322664,-114.20174007149512
-183,1,1,19,196.96471599999998,0.033403,38.13427926134528,-8.048032650770347,0.5426159922408799,29.738274104302356,-3.61810978207798,0.21639322989866566,44.239632952712604,8.81866547146111,-0.5815204090260239,-0.4897820413065399,-0.30444580058455456,0.07124989796927651,-114.20699161729634
-183,1,1,20,196.998117,0.033401,37.86512072353277,-8.029466893282192,0.569001537919375,29.619012966812384,-3.610714481714536,0.22640013433733355,44.53385557107868,8.798771447201323,-0.609627761254398,-0.4999106263301021,-0.3020243014934406,0.07373550872436209,-114.21263770072686
