id,type,sim_state,tick_count,sim_time,delta_time,x,x_vel,x_acc,y,y_vel,y_acc,s,s_vel,s_acc,d,d_vel,d_acc,angle
-149,1,1,1,141.307833,0.0,14.710464100702666,-0.31720376263853195,0.0,-24.167716631665826,0.5481402189818667,0.0,24.632444495330233,0.6325498472796148,-3.1433503616278395e-06,-0.431154342328773,-0.030929232193297185,-6.428629649671386e-05,0.0
-149,1,1,2,141.34124999999997,0.033417,14.69983177039963,-0.31735331586196275,-0.008833095952653195,-24.149414125317886,0.5482827394554585,0.008391974516688194,24.653585937932217,0.632750602601362,0.011838696684850648,-0.43218758527995615,-0.03088307596367529,0.0028026804747113042,-30.062827262827618
-149,1,1,3,141.37469,0.03344,14.6891828937683,-0.31778682962952154,-0.016980832963738122,-24.13109086191122,0.5486925498746595,0.01598582689453022,24.67475379844617,0.6333299505486429,0.022638281308672473,-0.43321823393075026,-0.03074340761840868,0.005526791018330729,-30.078179774564756
-149,1,1,4,141.408121,0.033431,14.6785179992332,-0.31848123812855966,-0.024450591720342685,-24.11275472995288,0.5493429152477646,0.02279285817666652,24.695941169935644,0.6342529197266252,0.0324091063505362,-0.4342424409437546,-0.030515101033162104,0.008108131335364989,-30.102988937053155
-149,1,1,5,141.441544,0.033423,14.667828422952915,-0.3194140325818346,-0.031258114795653304,-24.094397601083905,0.5502077572809373,0.028832357976191516,24.717159585661655,0.635485392447271,0.04117591502846434,-0.43525735741429705,-0.030202919866231352,0.010549476860625566,-30.136600528070076
-149,1,1,6,141.47499299999998,0.033449,14.65709564066333,-0.3205645010000423,-0.03742481481388905,-24.07599403445161,0.5512628043406468,0.03412835934422316,24.73844046971489,0.6369957433556278,0.048970511615228626,-0.4362612769218163,-0.02981110024355968,0.012855791307321618,-30.17840348283909
-149,1,1,7,141.50844099999998,0.033448,14.646321368842944,-0.32191059565891095,-0.042960018892005826,-24.057552935187207,0.5524826986552018,0.03869426576755094,24.759775415862922,0.6387507101478473,0.055809214231868264,-0.43725079609788975,-0.029344406561220816,0.01502765365853927,-30.22772374876616
-149,1,1,8,141.54187199999998,0.033431,14.635504598906413,-0.32343066951724525,-0.047876607964553966,-24.03907805976211,0.5538426409435434,0.0425469863644029,24.7811618205183,0.6407177169659538,0.06171321396067073,-0.43822302536567337,-0.028807569797332493,0.01706672581307795,-30.28389210961344
-149,1,1,9,141.57530599999998,0.033434,14.624633385156987,-0.3251051847576266,-0.052192925662249263,-24.020554082045123,0.5553198988586653,0.04570777140586478,24.80261904191941,0.6428670684347161,0.06671031251328542,-0.43917627695301614,-0.028204672429278904,0.018976902018457285,-30.346313221105905
-149,1,1,10,141.608759,0.033453,14.613697636062392,-0.3269152409279144,-0.05592547457651104,-24.001968559380806,0.5568924344628977,0.048195966231148,24.824163010156163,0.645169998275661,0.07082571261227454,-0.44010885058532007,-0.027539637578457135,0.02076156308742435,-30.41441708774751
-149,1,1,11,141.642192,0.033433,14.602707949521719,-0.3288597248647737,-0.060292723252638916,-23.983343667388368,0.5585800252089249,0.05260786859235294,24.845769352453924,0.6476425165493839,0.07690143326238624,-0.44101757744427356,-0.0268241301465479,0.022035563366340914,-30.48712449819841
-149,1,1,12,141.67564199999998,0.03345,14.591643014010906,-0.33094009306451094,-0.06398439436745403,-23.964646831549835,0.5604013298212186,0.05615001868088822,24.867476995063644,0.6503010873725712,0.08188001755078307,-0.4419022924041822,-0.02606705631614364,0.023213894009469122,-30.56360247643101
-149,1,1,13,141.709095,0.033453,14.580505509169544,-0.33313324943443795,-0.06702765516875367,-23.945885637090385,0.5623274562753203,0.058868897673274564,24.88927811544328,0.653108910363579,0.08581524917737612,-0.4427611182475818,-0.025272142044518532,0.024294174631144597,-30.643289672034182
-149,1,1,14,141.742541,0.033446,14.569295366951643,-0.33541712715974625,-0.06943984856467635,-23.927062664557276,0.5643306706214264,0.060787874096791344,24.91117058518025,0.6560307163189621,0.08873616660641476,-0.44359259425057895,-0.024442877125159895,0.02527831189334016,-30.725672506065397
-149,1,1,15,141.775987,0.033446,14.558007561734733,-0.3377713942329577,-0.07123981132047334,-23.908171849617894,0.566385036076226,0.06193163037373233,24.93316222662296,0.6590336868513329,0.09067372259774552,-0.4443958017855399,-0.023582269786499348,0.026168753543203596,-30.81031006900218
-149,1,1,16,141.80939999999998,0.033413,14.546651332734179,-0.3401734865342084,-0.07244477357545932,-23.889230654460345,0.5684629697488958,0.06232416946646381,24.955233361218323,0.6620824097946382,0.09165742722680746,-0.44516899566975093,-0.022694306711111455,0.026966967147622308,-30.896691439735843
-149,1,1,17,141.84284499999998,0.033445,14.535204058060685,-0.3425647670188697,-0.07052019298523238,-23.870202887034996,0.5704920103819117,0.05896783383377994,24.977426663550908,0.6650842021737706,0.08779403690797315,-0.44591287887167463,-0.02178893139111391,0.027170466973145766,-30.983658697744254
-149,1,1,18,141.87629099999998,0.033446,14.523677231537832,-0.34488688478081053,-0.06828233899742404,-23.85110820719789,0.572402583617498,0.05521014317175656,24.99971938459232,0.6679489613598554,0.08342353406067358,-0.4466264027600636,-0.02087740510909717,0.02732864309715209,-31.070015725554757
-149,1,1,19,141.909719,0.033428,14.51208028773981,-0.3471275010169944,-0.06572077491634078,-23.831962211027385,0.5741795990449513,0.051041347352050924,25.02209330544475,0.6706573166870371,0.07853206494777079,-0.4473090011081636,-0.019961901108556,0.027438029567479007,-31.155587838302953
