scenario_id,selected,track_id,type,direction,scenario_type,constraint_agents,start_time,end_time
55,s,75,Pedestrian,,placeholder,72;73;76;77,244.077167,253.419833
56,s,76,Pedestrian,,placeholder,72;73;75;77,245.7455,255.088167
57,s,78,Pedestrian,,placeholder,79,258.091167,268.268
58,s,81,Pedestrian,,placeholder,80;82;83;84;85;86;87,276.276,286.953333
59,s,82,Pedestrian,,placeholder,80;81;83;84;85;86;87,276.276,287.287
60,s,83,Pedestrian,,placeholder,80;81;82;84;85;86;87;88,276.7765,288.454833
61,s,85,Pedestrian,,placeholder,80;81;82;83;84;86;87;88;89;90,282.115167,291.291
62,s,86,Pedestrian,,placeholder,80;81;82;83;84;85;87;88;89;90,282.115167,291.291
63,s,87,Pedestrian,,placeholder,80;81;82;83;84;85;86;88;89;90,284.117167,291.291
64,s,88,Pedestrian,,placeholder,80;83;85;86;87;89;90,288.454833,291.291
65,s,89,Pedestrian,,placeholder,80;85;86;87;88;90,288.621667,291.291
66,s,90,Pedestrian,,placeholder,80;85;86;87;88;89,288.621667,291.291
