id,agent_type,type,sim_state,tick_count,sim_time,delta_time,x,x_vel,x_acc,y,y_vel,y_acc,s,s_vel,s_acc,d,d_vel,d_acc,yaw
-27,pedestrian,4,1,1,2.969633,0.0,7.13047213255884,0.00024094744300094673,-1.5407394205370974,23.771984565280626,0.891035875983468,-2.9886376416372133,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-27,pedestrian,4,1,2,3.0030769999999998,0.033444,7.128934440392357,-0.04613076499445567,-1.3911513731236984,23.798597223244595,0.7983797389190467,-2.779684111932639,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-27,pedestrian,4,1,3,3.036524,0.033447,7.125957466744248,-0.08930920944327086,-1.2953533334644558,23.822317750919463,0.711615830246035,-2.6029172601903485,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-27,pedestrian,4,1,4,3.069956,0.033432,7.12164058426933,-0.12950647424754624,-1.2059179441282615,23.843330057722582,0.6303692040935852,-2.437398784573494,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-27,pedestrian,4,1,5,3.103357,0.033401,7.116076305943537,-0.16692834977380264,-1.122656265787692,23.86180650027138,0.554293276463958,-2.282277828888816,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-27,pedestrian,4,1,6,3.136861,0.033504,7.109351014431189,-0.2017587453704448,-1.0449118678992646,23.877908528755203,0.4830608545146863,-2.1369726584781517,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-27,pedestrian,4,1,7,3.170289,0.033428,7.101544904714027,-0.23418329151486833,-0.9727363843327063,23.891787337194696,0.4163642531847989,-2.000898039896621,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-27,pedestrian,4,1,8,3.203684,0.033395,7.092732859981508,-0.2643613419755771,-0.9053415138212636,23.903584539864838,0.353916080104295,-1.8734451924151185,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-27,pedestrian,4,1,9,3.241219,0.037535,7.082984652698017,-0.2924462185047358,-0.8425462958747616,23.913432762468485,0.29544667810944314,-1.754082059845556,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-27,pedestrian,4,1,10,3.274676,0.033457,7.072365281687954,-0.3185811303018832,-0.7840473539144213,23.92145620345452,0.24070322958107837,-1.6423034558509426,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-27,pedestrian,4,1,11,3.30811,0.033434,7.0609352874428,-0.342899827354625,-0.729560911582255,23.92777118407521,0.18944941862061723,-1.5376143288138344,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-27,pedestrian,4,1,12,3.341547,0.033437,7.048751062578487,-0.3655267459293992,-0.6788075572432273,23.932486733055267,0.14146646940179983,-1.4394884765645224,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-27,pedestrian,4,1,13,3.374989,0.033442,7.035865101010968,-0.38657884702555007,-0.6315630328845252,23.935704795862218,0.09654188420848685,-1.3477375557993894,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-27,pedestrian,4,1,14,3.408392,0.033403,7.022326208427073,-0.40616677751685504,-0.5876379147391496,23.93752080725576,0.05448034180617161,-1.2618462720694572,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-27,pedestrian,4,1,15,3.441798,0.033406,7.008179950267583,-0.4243877447846998,-0.5466290180353428,23.93802417249168,0.015100957077676176,-1.181381541854863,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-27,pedestrian,4,1,16,3.475234,0.033436,6.993468849588294,-0.4413330203786785,-0.5083582678193601,23.93729874050195,-0.02176295969188219,-1.105917503086751,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-27,pedestrian,4,1,17,3.508666,0.033432,6.978232351363197,-0.4570949467529018,-0.4728577912266983,23.935422821415056,-0.056277572606863994,-1.0354383874494542,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-27,pedestrian,4,1,18,3.5421,0.033434,6.962507108804507,-0.47175727676071794,-0.4398699002344835,23.932469729444982,-0.08859275910221144,-0.9694555948604233,0.0,0.0,0.0,0.0,0.0,0.0,0.0
