video_id,scenario_id,scenario_type,time,ed_mean,ed_median,ed_max,ed,ade,fd,hd
778,7,0_crosswalks,31.391926999999995,0.44,0.43,0.67,0.41,0.22,0.67,0.67
778,8,0_crosswalks,57.194456,1.59,1.94,2.33,1.56,3.04,1.26,1.26
778,9,3_crosswalks,83.184013,2.68,1.71,10.55,2.41,12.37,10.50,10.55
778,10,1_crosswalk,103.305541,2.69,3.24,4.15,2.52,9.56,1.97,1.97
778,11,1_crosswalk,100.58741200000001,1.00,1.00,2.65,0.97,1.25,1.16,1.20
778,12,1_crosswalk,108.459327,2.94,3.11,4.76,2.85,11.68,0.91,0.90
778,14,1_crosswalk,74.71554899999998,1.45,1.28,3.02,1.41,2.86,0.92,0.92
778,15,3_crosswalks,86.01893400000002,2.71,2.27,7.28,2.47,9.76,7.23,7.28
778,16,3_crosswalks,134.94504999999998,2.49,2.62,4.84,2.43,7.30,2.48,2.48
778,17,3_crosswalks,137.941367,2.02,2.09,3.49,2.02,4.50,1.86,1.86
778,18,3_crosswalks,115.68923100000004,1.72,1.72,3.09,1.68,3.35,1.69,1.69
778,20,1_crosswalk,79.08979,1.95,1.82,4.38,1.91,4.72,1.24,1.24
778,21,0_crosswalks,13.79910000000001,0.32,0.36,0.45,0.28,0.12,0.37,0.37
778,22,0_crosswalks,17.69941,0.57,0.24,1.52,0.57,0.59,0.38,0.38
778,23,0_crosswalks,5.93545499999999,0.22,0.23,0.45,0.17,0.07,0.45,0.45
778,24,0_crosswalks,20.340184000000022,0.49,0.53,0.76,0.46,0.29,0.72,0.72
778,25,0_crosswalks,13.165576999999985,0.22,0.20,0.42,0.19,0.06,0.32,0.32
779,1,3_crosswalks,87.563304,2.07,1.62,5.08,1.96,6.05,1.65,1.65
779,2,3_crosswalks,91.75099,7.48,9.94,11.83,7.34,71.03,2.65,2.64
779,3,3_crosswalks,91.561318,6.97,9.86,11.37,6.85,65.89,1.78,1.78
779,4,3_crosswalks,106.753662,3.17,3.09,6.58,3.12,13.07,1.52,1.52
779,5,1_crosswalk,87.583141,4.00,3.56,11.36,3.48,23.12,11.29,11.36
779,6,jaywalk,16.212536,15.68,15.86,32.94,1.99,345.13,32.87,23.80
779,7,3_crosswalks,92.73294,7.47,10.03,11.70,7.47,71.73,2.55,2.55
779,8,1_crosswalk,11.166977,1.42,1.33,3.20,1.18,2.83,1.53,1.53
779,9,1_crosswalk,13.168433999999998,0.65,0.48,1.37,0.55,0.58,0.86,0.86
779,10,3_crosswalks,107.927244,3.52,3.43,6.54,3.52,14.44,1.32,1.32
779,11,3_crosswalks,104.084689,2.03,1.61,5.12,1.93,5.77,1.72,1.73
779,12,1_crosswalk,57.220464,1.17,0.89,2.73,1.15,1.93,1.39,1.38
779,13,1_crosswalk,105.39677499999999,1.37,0.63,7.73,1.37,4.62,2.86,2.87
779,16,1_crosswalk,41.894026999999994,0.91,0.84,3.40,0.82,1.27,3.36,3.35
779,17,2_crosswalks,79.672012,7.67,3.19,24.00,7.65,111.01,0.99,0.96
779,18,1_crosswalk,46.952707,3.84,4.12,6.81,3.59,18.95,2.55,2.52
779,22,3_crosswalks,72.55056199999999,1.75,1.89,2.71,1.70,3.52,1.67,1.66
779,23,2_crosswalks,57.657588000000004,3.56,2.99,7.47,3.56,18.39,4.23,4.23
779,24,1_crosswalk,87.991342,1.06,1.16,1.75,1.03,1.24,1.63,1.66
779,26,0_crosswalks,6.2274690000000135,0.24,0.27,0.41,0.18,0.07,0.40,0.40
779,27,0_crosswalks,52.99724600000002,0.32,0.11,1.63,0.32,0.30,0.69,0.69
779,28,0_crosswalks,1.7715319999999792,0.05,0.05,0.14,0.03,0.00,0.12,0.14
779,29,1_crosswalk,12.140326000000016,1.26,1.53,1.66,1.10,1.83,1.19,1.19
779,30,1_crosswalk,13.088379999999972,2.09,2.65,2.82,1.84,5.16,0.97,0.97
780,1,1_crosswalk,7.532969,0.84,0.87,1.48,0.63,0.86,1.48,1.48
780,3,2_crosswalks,45.685423,2.14,2.08,3.29,2.00,5.36,2.40,2.39
780,4,3_crosswalks,106.947082,2.15,2.05,4.60,2.07,5.83,4.10,4.09
780,5,3_crosswalks,70.55090899999999,3.82,1.70,12.36,3.82,25.19,1.40,1.40
780,6,2_crosswalks,88.977305,1.97,1.05,6.85,1.97,7.44,2.24,2.24
780,7,2_crosswalks,88.96905999999998,2.07,1.31,6.70,2.04,8.37,1.38,1.38
780,10,3_crosswalks,63.70115999999999,1.56,1.25,3.67,1.51,3.42,3.23,3.23
780,11,0_crosswalks,20.004042,0.45,0.49,0.89,0.41,0.26,0.88,0.88
