id,agent_type,type,sim_state,tick_count,sim_time,delta_time,x,x_vel,x_acc,y,y_vel,y_acc,s,s_vel,s_acc,d,d_vel,d_acc,yaw
-257,pedestrian,4,1,1,237.9377,0.0,-20.59606441508082,1.004144483607945,0.22158805308554985,-22.44008112345442,1.1290652340487162,-0.9180038787586567,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-257,pedestrian,4,1,2,237.97114100000002,0.033441,-20.56236048759703,1.0111178245137995,0.20920022717563969,-22.403401815983273,1.100379224134389,-0.8605802974298155,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-257,pedestrian,4,1,3,238.004569,0.033428,-20.528437115871526,1.017701151765067,0.19749981753802412,-22.367618929398848,1.0734865975327148,-0.8067787980502245,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-257,pedestrian,4,1,4,238.037969,0.0334,-20.49430657825383,1.0239161285308203,0.18644930297259726,-22.332676452727302,1.0482743001463946,-0.7563689215896051,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-257,pedestrian,4,1,5,238.071399,0.03343,-20.459868671394723,1.0331372057732502,0.2766323172728969,-22.298717575723604,1.0187663101109754,-0.8852397010625774,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-257,pedestrian,4,1,6,238.104805,0.033406,-20.425141933067888,1.0418021498050996,0.259948320955481,-22.265680480457412,0.9911128579857585,-0.8296035637565072,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-257,pedestrian,4,1,7,238.13821000000002,0.033405,-20.390143783126565,1.0499444982397235,0.2442704530387191,-22.233507255684213,0.9651967431959619,-0.7774834436938979,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-257,pedestrian,4,1,8,238.171618,0.033408,-20.354890590642963,1.0575957745080133,0.22953828804869914,-22.202143648528608,0.9409082146681422,-0.7286558558345898,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-257,pedestrian,4,1,9,238.205027,0.033409,-20.319397737058043,1.0647856075476303,0.2156949911885111,-22.171538832061238,0.9181444940211119,-0.6829116194109125,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-257,pedestrian,4,1,10,238.23843100000002,0.033404,-20.283679675573577,1.0715418445340348,0.20268710959213643,-22.1416451877421,0.8968093295740942,-0.6400549334105313,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-257,pedestrian,4,1,11,238.27183200000002,0.033401,-20.24774998700554,1.0778906570410705,0.19046437521107268,-22.11241810177045,0.8768125791494442,-0.599902512739499,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-257,pedestrian,4,1,12,238.30525,0.033418,-20.211621432305577,1.0838566409989159,0.17897951873536275,-22.083815774444336,0.8580698197835109,-0.5622827809779981,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-257,pedestrian,4,1,13,238.33865600000001,0.033406,-20.17530600194564,1.0894629107981582,0.1681880939772701,-22.055799041691472,0.8405019825858768,-0.5270351159290247,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-257,pedestrian,4,1,14,238.372097,0.033441,-20.138814962349954,1.0947311878705386,0.15804831217141313,-22.02833120798797,0.8240350111050004,-0.49400914442629307,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-257,pedestrian,4,1,15,238.40554600000002,0.033449,-20.10215889954797,1.0996818840595324,0.14852088566981292,-22.001377889932375,0.8085995416678758,-0.4630640831137363,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-257,pedestrian,4,1,16,238.43897900000002,0.033433,-20.06534776021206,1.1043341800773367,0.1395688805341342,-21.974906869790264,0.7941306042633159,-0.43406812213679746,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-257,pedestrian,4,1,17,238.472387,0.033408,-20.028390890234427,1.1087060993290154,0.13115757755036117,-21.94888795836915,0.780567342633426,-0.40689784889669867,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-257,pedestrian,4,1,18,238.505799,0.033412,-19.99129707098878,1.1128145773694604,0.12325434121334891,-21.92329286662494,0.767852752326277,-0.3814377092144676,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-257,pedestrian,4,1,19,238.539211,0.033412,-19.954074553413964,1.1166755272444644,0.11582849625011775,-21.8980950854401,0.7559334355451811,-0.3575795034328779,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-257,pedestrian,4,1,20,238.57262400000002,0.033413,-19.916731090048845,1.1203039009535116,0.10885121127142013,-21.873269773049877,0.744759371706756,-0.3352219151527523,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-257,pedestrian,4,1,21,238.60603600000002,0.033412,-19.879273965140214,1.1237137472588794,0.1022953891610321,-21.848793649626824,0.7342837026915454,-0.31427007045631844,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-257,pedestrian,4,1,22,238.63944800000002,0.033412,-19.84171002293844,1.12691826605326,0.09613556383141482,-21.824644898565566,0.7244625318376968,-0.29463512561545707,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-257,pedestrian,4,1,23,238.67286000000001,0.033412,-19.804045694288895,1.129929859486355,0.09034780299285008,-21.80080307403922,0.7152547357904467,-0.27623388141750377,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-257,pedestrian,4,1,24,238.70630500000001,0.033445,-19.766287021620904,1.1327601800397185,0.08490961660090417,-21.777249014426612,0.7066217883782239,-0.25898842236668546,0.0,0.0,0.0,0.0,0.0,0.0,0.0
