id,agent_type,type,sim_state,tick_count,sim_time,delta_time,x,x_vel,x_acc,y,y_vel,y_acc,s,s_vel,s_acc,d,d_vel,d_acc,yaw
21,pedestrian,1,2,1,0.166833,0.0,-35.22953589912504,-0.777527849474705,0,-0.22771663311868906,-1.0043421928601532,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,pedestrian,1,2,2,0.200277,0.033444,-35.24958205206501,-0.7853589665140193,0,-0.26780893806354494,-0.9984061010934812,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,pedestrian,1,2,3,0.23370400000000002,0.033427,-35.26957695927014,-0.8004951754921495,0,-0.30788087038026185,-0.9860223554526459,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,pedestrian,1,2,4,0.267133,0.033429,-35.27965577773918,-0.8075771189433638,0,-0.347896450684121,-0.9792127881399293,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,pedestrian,1,2,5,0.30056000000000005,0.033427,-35.299691740511506,-0.8137611339328019,0,-0.3780283177508789,-0.9717454037660169,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,pedestrian,1,2,6,0.33396400000000004,0.033404,-35.31962491105236,-0.8189852407618785,0,-0.4180726827443989,-0.9633937975337116,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,pedestrian,1,2,7,0.367398,0.033434,-35.329754678131316,-0.8233306246217964,0,-0.45815419069097413,-0.9540825243472536,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,pedestrian,1,2,8,0.400834,0.033436,-35.34979603603274,-0.8266155263435397,0,-0.4982369062635483,-0.9438624869185197,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,pedestrian,1,2,9,0.43427,0.033436,-35.36983740331561,-0.8351529502311044,0,-0.5383196408713957,-0.927057600278282,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,pedestrian,1,2,10,0.467704,0.033434,-35.38970702597808,-0.836134789070196,0,-0.5784011432238351,-0.9153421331682772,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,pedestrian,1,2,11,0.501105,0.033401,-35.39989853301307,-0.8454356342141401,0,-0.6184419002470474,-0.9129741209710458,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,pedestrian,1,2,12,0.534505,0.0334,-35.41991832393688,-0.8481133072871362,0,-0.658481482354426,-0.9038179094430988,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,pedestrian,1,2,13,0.567904,0.033399,-35.43993809217161,-0.8504052997026701,0,-0.6985210204272236,-0.8945284569156841,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,pedestrian,1,2,14,0.601303,0.033399,-35.45974658551479,-0.8522512012660712,0,-0.7383486944595665,-0.8850539948497755,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,pedestrian,1,2,15,0.634706,0.033403,-35.46997886499152,-0.8535450534794591,0,-0.7686025621702754,-0.8754609905703529,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,pedestrian,1,2,16,0.668104,0.033398,-35.48999803157606,-0.8543080340902669,0,-0.8086408978868141,-0.8656145726264105,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,pedestrian,1,2,17,0.701509,0.033405,-35.51002080903638,-0.8534785598023399,0,-0.8486864546214071,-0.8546181764448527,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,pedestrian,1,2,18,0.734917,0.033408,-35.530045399177745,-0.8520317556380413,0,-0.888480884284605,-0.8431575682711631,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,pedestrian,1,2,19,0.768347,0.03343,-35.550083745720485,-0.8498547104286854,0,-0.9188123259989078,-0.8314600443500171,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,pedestrian,1,2,20,0.801839,0.033492,-35.57015866905745,-0.8470010279439275,0,-0.9589621764717838,-0.8195710162446947,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,pedestrian,1,2,21,0.835247,0.033408,-35.5898595811849,-0.8435016640163809,0,-0.9986876819237217,-0.8074059222226576,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,pedestrian,1,2,22,0.868659,0.033412,-35.6002108161965,-0.8392061456594128,0,-1.0290664686673274,-0.7948134426449189,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,pedestrian,1,2,23,0.902071,0.033412,-35.620237789623076,-0.8340452729476339,0,-1.0687694687151894,-0.7818900747150263,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,pedestrian,1,2,24,0.935509,0.033438,-35.64028036832275,-0.8283138251781285,0,-1.0988333388339717,-0.7687614254305085,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,pedestrian,1,2,25,0.96892,0.033411,-35.66030731946432,-0.8222576626463761,0,-1.1292594743630295,-0.7556766825176747,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,pedestrian,1,2,26,1.002324,0.033404,-35.6803294971909,-0.8158867942655271,0,-1.1689070320576012,-0.742770984132774,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,pedestrian,1,2,27,1.0357669999999999,0.033443,-35.70037507624305,-0.8092541464698393,0,-1.1989753983855342,-0.7298031913383027,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,pedestrian,1,2,28,1.0692,0.033433,-35.720415210667404,-0.8022356108660009,0,-1.2290356009726329,-0.7169537790491043,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,pedestrian,1,2,29,1.1026289999999999,0.033429,-35.74045237328461,-0.7949737171723681,0,-1.2590913448473986,-0.7043275127084438,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,pedestrian,1,2,30,1.136029,0.0334,-35.76047218180264,-0.7878373709972458,0,-1.2891210554110017,-0.6919814119276524,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,pedestrian,1,2,31,1.169443,0.033414,-35.780983436804725,-0.7808893486957913,0,-1.3186816564997597,-0.6800884569113929,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,pedestrian,1,2,32,1.202854,0.033411,-35.810527297410594,-0.7738914553363617,0,-1.3392037306588889,-0.6686983131248417,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,pedestrian,1,2,33,1.2362900000000001,0.033436,-35.830568686406565,-0.7646287880212502,0,-1.36874942244277,-0.6604219847961117,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,pedestrian,1,2,34,1.26969,0.0334,-35.85058903522697,-0.7581926612517792,0,-1.389296337730848,-0.6495941947088414,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,pedestrian,1,2,35,1.30312,0.03343,-35.870626797184684,-0.7521983361254666,0,-1.4188075308163892,-0.6395085686988411,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,pedestrian,1,2,36,1.336552,0.033432,-35.8906657912048,-0.7468768325959718,0,-1.43884652576133,-0.6301080072353449,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,pedestrian,1,2,37,1.36998,0.033428,-35.91070292046545,-0.7421121029695219,0,-1.4588836539167949,-0.6214011687160919,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,pedestrian,1,2,38,1.403409,0.033429,-35.93074008260713,-0.7378398254655208,0,-1.4789208161030611,-0.6133177099706371,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,pedestrian,1,2,39,1.436808,0.033399,-35.95137100023358,-0.7340776418058373,0,-1.4989400355169398,-0.6061167152642051,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,pedestrian,1,2,40,1.470237,0.033429,-35.98079702493037,-0.729337500340537,0,-1.5189777593315028,-0.6019412363989506,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,pedestrian,1,2,41,1.503944,0.033707,-36.001000819234676,-0.7275716561911056,0,-1.539181552243422,-0.5963032018314094,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,pedestrian,1,2,42,1.537374,0.03343,-36.02103862628432,-0.7268495831429059,0,-1.5592193596954556,-0.5917045527092291,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,pedestrian,1,2,43,1.570806,0.033432,-36.04107814158015,-0.7270651628183047,0,-1.5784877547560512,-0.5879117255379376,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,pedestrian,1,2,44,1.604234,0.033428,-36.06190410669272,-0.7279019953826185,0,-1.5892954379674118,-0.5851518765990003,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,pedestrian,1,2,45,1.637665,0.033431,-36.091153113272775,-0.7280787006090939,0,-1.6093338481752635,-0.5849932118809583,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,pedestrian,1,2,46,1.671094,0.033429,-36.11201829060501,-0.730838807845807,0,-1.6285440976567556,-0.583504379999111,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,pedestrian,1,2,47,1.704528,0.033434,-36.141230986741526,-0.7345385287826555,0,-1.639411720338583,-0.58297090075861,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,pedestrian,1,2,48,1.737933,0.033405,-36.16125381489126,-0.7392691966334524,0,-1.6585755908624167,-0.5832451909238145,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,pedestrian,1,2,49,1.771368,0.033435,-36.1821747329572,-0.7448338257876523,0,-1.669475854125526,-0.584262607106056,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,pedestrian,1,2,50,1.804802,0.033434,-36.212234972483124,-0.7508829567807528,0,-1.6886163242893113,-0.5860282135849281,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,pedestrian,1,2,51,1.838232,0.03343,-36.24137309835265,-0.756190814310908,0,-1.6995538316866319,-0.5898781966790606,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,pedestrian,1,2,52,1.871659,0.033427,-36.262346460306794,-0.7634974800264653,0,-1.718653487943022,-0.5923967895737937,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,pedestrian,1,2,53,1.905056,0.033397,-36.2923734324372,-0.7714084478326787,0,-1.7296083225582075,-0.595460123516676,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,pedestrian,1,2,54,1.938455,0.033399,-36.322402289167414,-0.7798342347445343,0,-1.7486720974052168,-0.5989798548302491,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,pedestrian,1,2,55,1.97189,0.033435,-36.35246424126448,-0.7885739624793927,0,-1.759668863084306,-0.6027074622083258,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,pedestrian,1,2,56,2.0053229999999997,0.033433,-36.382523581335825,-0.7973808392686601,0,-1.7787125254726806,-0.6066586916811736,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
