id,agent_type,type,sim_state,tick_count,sim_time,delta_time,x,x_vel,x_acc,y,y_vel,y_acc,s,s_vel,s_acc,d,d_vel,d_acc,yaw
129,pedestrian,1,2,1,162.228733,0.0,7.728255194146186,0.0006065773977575897,0,4.255987640470266,1.284222078969694,0,0.0,0.0,0.0,0.0,0.0,0.0,202.63225382596693
129,pedestrian,1,2,2,162.262248,0.033515,7.688077773187887,0.015376176751947931,0,4.245898931216336,1.283181587769676,0,0.0,0.0,0.0,0.0,0.0,0.0,202.62074384274771
129,pedestrian,1,2,3,162.295693,0.033445,7.6479842595935335,0.03014348905815697,0,4.225852172970423,1.282083782933541,0,0.0,0.0,0.0,0.0,0.0,0.0,202.6092190886432
129,pedestrian,1,2,4,162.329169,0.033476,7.607852401770068,0.052143461990575166,0,4.205786244071585,1.2806254853009205,0,0.0,0.0,0.0,0.0,0.0,0.0,202.59203138856196
129,pedestrian,1,2,5,162.362647,0.033478,7.567719334521782,0.0669251132002102,0,4.1858536764109004,1.2792394994342755,0,0.0,0.0,0.0,0.0,0.0,0.0,202.5804573560552
129,pedestrian,1,2,6,162.39612300000002,0.033476,7.527588646967517,0.0888081725001735,0,4.175654367926927,1.2772667895025036,0,0.0,0.0,0.0,0.0,0.0,0.0,202.56330793896333
129,pedestrian,1,2,7,162.429608,0.033485,7.487446012455839,0.10359328039691496,0,4.155583049489114,1.275593231079169,0,0.0,0.0,0.0,0.0,0.0,0.0,202.55169201398598
129,pedestrian,1,2,8,162.46305900000002,0.033451,7.44734531309721,0.12501697791010133,0,4.135760171039867,1.2732293482761174,0,0.0,0.0,0.0,0.0,0.0,0.0,202.5348510007947
129,pedestrian,1,2,9,162.496523,0.033464,7.407228999771388,0.12535296307057364,0,4.125474544336146,1.2728044470292441,0,0.0,0.0,0.0,0.0,0.0,0.0,202.5345570177745
129,pedestrian,1,2,10,162.529997,0.033474,7.367099562029882,0.1401534260864544,0,4.1054098246365385,1.2709498184150514,0,0.0,0.0,0.0,0.0,0.0,0.0,202.5228952482716
129,pedestrian,1,2,11,162.563449,0.033452,7.326997664365306,0.16200174643615756,0,4.085673259009422,1.268099566119547,0,0.0,0.0,0.0,0.0,0.0,0.0,202.5056627273713
129,pedestrian,1,2,12,162.596899,0.03345,7.286898124796352,0.1835587313968915,0,4.075309106615912,1.2649950933030232,0,0.0,0.0,0.0,0.0,0.0,0.0,202.48862560524628
129,pedestrian,1,2,13,162.630358,0.033459,7.246786677171039,0.19833100679236854,0,4.055253381901394,1.2626517210120962,0,0.0,0.0,0.0,0.0,0.0,0.0,202.47692417267157
129,pedestrian,1,2,14,162.663818,0.03346,7.206675190708449,0.22006326594748024,0,4.0355926397645,1.259042554604756,0,0.0,0.0,0.0,0.0,0.0,0.0,202.45968753063747
129,pedestrian,1,2,15,162.69728700000002,0.033469,7.1669784451964,0.24159532023409536,0,4.025136476820208,1.25432568416073,0,0.0,0.0,0.0,0.0,0.0,0.0,202.44244623040427
129,pedestrian,1,2,16,162.73076600000002,0.033479,7.13641745029836,0.2620696639574706,0,4.005528203665112,1.2495352579317878,0,0.0,0.0,0.0,0.0,0.0,0.0,202.42598901971985
129,pedestrian,1,2,17,162.764226,0.03346,7.09630596287463,0.26264188306665165,0,3.9950130259179075,1.2487932248401026,0,0.0,0.0,0.0,0.0,0.0,0.0,202.42543060609268
129,pedestrian,1,2,18,162.797684,0.033458,7.056196811556294,0.27724582147046023,0,3.9749584489359076,1.2451850152053723,0,0.0,0.0,0.0,0.0,0.0,0.0,202.41364533897075
129,pedestrian,1,2,19,162.831138,0.033454,7.016091379835437,0.29862692441092814,0,3.9554466887936743,1.2400710227759677,0,0.0,0.0,0.0,0.0,0.0,0.0,202.39641129915424
129,pedestrian,1,2,20,162.864595,0.033457,6.975983488263716,0.31997232227574085,0,3.944851788116742,1.2348089292358313,0,0.0,0.0,0.0,0.0,0.0,0.0,202.3791762025453
129,pedestrian,1,2,21,162.898043,0.033448,6.935886316045724,0.34129360567220257,0,3.9248032020488592,1.2294483977020083,0,0.0,0.0,0.0,0.0,0.0,0.0,202.36194571170412
129,pedestrian,1,2,22,162.93152800000001,0.033485,6.895743730654676,0.36130138721027377,0,3.905359775118285,1.2243539872126328,0,0.0,0.0,0.0,0.0,0.0,0.0,202.34577492840154
129,pedestrian,1,2,23,162.964997,0.033469,6.855621454233351,0.36291825172377135,0,3.8946707728130754,1.224721614964513,0,0.0,0.0,0.0,0.0,0.0,0.0,202.34464316203724
129,pedestrian,1,2,24,162.99845100000002,0.033454,6.815517077581762,0.38428412208354384,0,3.8746185822897794,1.2192824854518591,0,0.0,0.0,0.0,0.0,0.0,0.0,202.3274095755905
129,pedestrian,1,2,25,163.03191800000002,0.033467,6.776110859935008,0.405649892914369,0,3.855272862904313,1.2136798771936324,0,0.0,0.0,0.0,0.0,0.0,0.0,202.31016884768556
129,pedestrian,1,2,26,163.065347,0.033429,6.745321756519257,0.42698698429500853,0,3.844520921739845,1.207922211970227,0,0.0,0.0,0.0,0.0,0.0,0.0,202.29294817504484
129,pedestrian,1,2,27,163.098792,0.033445,6.705228160885658,0.44678242950407415,0,3.8252308823379377,1.2026168210126822,0,0.0,0.0,0.0,0.0,0.0,0.0,202.27701999298586
129,pedestrian,1,2,28,163.13227600000002,0.033484,6.665086794805207,0.4491150066604839,0,3.814403440211618,1.203864323999391,0,0.0,0.0,0.0,0.0,0.0,0.0,202.27565847341333
129,pedestrian,1,2,29,163.165726,0.03345,6.624987294521527,0.4706019698289682,0,3.794353691688487,1.1980089250950923,0,0.0,0.0,0.0,0.0,0.0,0.0,202.25842698279644
129,pedestrian,1,2,30,163.199182,0.033456,6.584880501221427,0.49209967858903614,0,3.775143967694575,1.1919515270178236,0,0.0,0.0,0.0,0.0,0.0,0.0,202.24119235786807
129,pedestrian,1,2,31,163.232659,0.033477,6.544747536794906,0.5142240378169429,0,3.764233811571199,1.1854417505852328,0,0.0,0.0,0.0,0.0,0.0,0.0,202.22344405185078
129,pedestrian,1,2,32,163.266111,0.033452,6.5046456394075385,0.540108117519478,0,3.744182862627756,1.1770861236106138,0,0.0,0.0,0.0,0.0,0.0,0.0,202.20253547961883
129,pedestrian,1,2,33,163.299564,0.033453,6.464542432820932,0.5432969142537241,0,3.725059449943254,1.1790578267052323,0,0.0,0.0,0.0,0.0,0.0,0.0,202.20094003788935
129,pedestrian,1,2,34,163.333025,0.033461,6.42442865962244,0.5649986598379672,0,3.714074373807386,1.1725455574090817,0,0.0,0.0,0.0,0.0,0.0,0.0,202.18370241338675
129,pedestrian,1,2,35,163.366489,0.033464,6.384312376291493,0.5867287191339852,0,3.6940162329784036,1.1658136712104548,0,0.0,0.0,0.0,0.0,0.0,0.0,202.16646371078573
129,pedestrian,1,2,36,163.39996100000002,0.033472,6.3441863823060505,0.6085149594565178,0,3.674970438950747,1.1588985453436247,0,0.0,0.0,0.0,0.0,0.0,0.0,202.14922083465058
129,pedestrian,1,2,37,163.43340800000001,0.033447,6.304089401502365,0.6282695723809291,0,3.6639047443910666,1.1529273791120782,0,0.0,0.0,0.0,0.0,0.0,0.0,202.13378054420312
129,pedestrian,1,2,38,163.466884,0.033476,6.263958733072571,0.6331577382497694,0,3.6438394106268563,1.1551008667687261,0,0.0,0.0,0.0,0.0,0.0,0.0,202.13131885362532
129,pedestrian,1,2,39,163.50033200000001,0.033448,6.223861499820385,0.6610522322522961,0,3.6248892162326234,1.144555651105612,0,0.0,0.0,0.0,0.0,0.0,0.0,202.1089741814006
129,pedestrian,1,2,40,163.533796,0.033464,6.183744149922908,0.6830916464142389,0,3.613732118828073,1.1369963632956652,0,0.0,0.0,0.0,0.0,0.0,0.0,202.09173502024228
129,pedestrian,1,2,41,163.567284,0.033488,6.143599096601237,0.7029344472422268,0,3.593659591810857,1.1306180495860312,0,0.0,0.0,0.0,0.0,0.0,0.0,202.07648476469004
129,pedestrian,1,2,42,163.600741,0.033457,6.103491063493819,0.70799553384205,0,3.5747966088274423,1.1335578659095993,0,0.0,0.0,0.0,0.0,0.0,0.0,202.07443753012984
129,pedestrian,1,2,43,163.634193,0.033452,6.062171338727848,0.7312130084369367,0,3.5635540989237384,1.1253025515352844,0,0.0,0.0,0.0,0.0,0.0,0.0,202.05650739697842
129,pedestrian,1,2,44,163.667648,0.033455,6.013282616627623,0.7594115454668388,0,3.5435013525303654,1.1136245212261635,0,0.0,0.0,0.0,0.0,0.0,0.0,202.03424091116602
129,pedestrian,1,2,45,163.70111400000002,0.033466,5.973163784087693,0.782890573722829,0,3.524714788378551,1.1048604312650232,0,0.0,0.0,0.0,0.0,0.0,0.0,202.01627182188986
129,pedestrian,1,2,46,163.734541,0.033427,5.933090810582556,0.8095321146023936,0,3.5134054491294457,1.093669254118273,0,0.0,0.0,0.0,0.0,0.0,0.0,201.99553092985823
129,pedestrian,1,2,47,163.767991,0.03345,5.892991310877059,0.8240039050276953,0,3.49335569889121,1.0913150719200377,0,0.0,0.0,0.0,0.0,0.0,0.0,201.9860171208136
129,pedestrian,1,2,48,163.801475,0.033484,5.851499814246745,0.8649018735487504,0,3.4746365644199457,1.0685614738276834,0,0.0,0.0,0.0,0.0,0.0,0.0,201.9522930802384
129,pedestrian,1,2,49,163.834921,0.033446,5.802755149425396,0.9009808074560708,0,3.4632376188204406,1.0483115066184645,0,0.0,0.0,0.0,0.0,0.0,0.0,201.92278879751058
129,pedestrian,1,2,50,163.86838,0.033459,5.762644861097093,0.9411458877229387,0,3.443182474291819,1.0232505798594984,0,0.0,0.0,0.0,0.0,0.0,0.0,201.88912016481282
129,pedestrian,1,2,51,163.90185300000002,0.033473,5.722517617364837,0.9767491588358974,0,3.423118853601741,1.0008898701905844,0,0.0,0.0,0.0,0.0,0.0,0.0,201.8595592961408
129,pedestrian,1,2,52,163.93531000000002,0.033457,5.680947074705683,1.0136295389792371,0,3.40452601777453,0.976023032055141,0,0.0,0.0,0.0,0.0,0.0,0.0,201.8284380153301
129,pedestrian,1,2,53,163.968771,0.033461,5.63229601291656,1.0344009002151928,0,3.3930080495881016,0.966693179186968,0,0.0,0.0,0.0,0.0,0.0,0.0,201.8135322178763
129,pedestrian,1,2,54,164.002227,0.033456,5.5921891393886485,1.075388610403598,0,3.3729546131581265,0.9343949047660873,0,0.0,0.0,0.0,0.0,0.0,0.0,201.77732510187278
129,pedestrian,1,2,55,164.035711,0.033484,5.550496031540374,1.1228440438998855,0,3.354435809346044,0.8916751142435286,0,0.0,0.0,0.0,0.0,0.0,0.0,201.73310485788485
129,pedestrian,1,2,56,164.069137,0.033426,5.501977134873317,1.1603695350989918,0,3.34284861238158,0.85802244490531,0,0.0,0.0,0.0,0.0,0.0,0.0,201.69866660345374
129,pedestrian,1,2,57,164.102597,0.03346,5.460268021362894,1.1970405952535925,0,3.3227927718113395,0.8228711213242824,0,0.0,0.0,0.0,0.0,0.0,0.0,201.6641931548045
129,pedestrian,1,2,58,164.13608100000002,0.033484,5.41172419049295,1.2327309225658336,0,3.302722139293096,0.7862072809393105,0,0.0,0.0,0.0,0.0,0.0,0.0,201.62969427823117
129,pedestrian,1,2,59,164.16952600000002,0.033445,5.369974558012461,1.2645435135774157,0,3.282675386182224,0.7530147446180376,0,0.0,0.0,0.0,0.0,0.0,0.0,201.59903201262586
129,pedestrian,1,2,60,164.202991,0.033465,5.32151300156223,1.2848994087573062,0,3.2643020932099285,0.7369557856879415,0,0.0,0.0,0.0,0.0,0.0,0.0,201.58271040311627
129,pedestrian,1,2,61,164.236464,0.033473,5.279667367842165,1.3227340126641944,0,3.252552511571582,0.6878233021634197,0,0.0,0.0,0.0,0.0,0.0,0.0,201.54149085393894
129,pedestrian,1,2,62,164.269925,0.033461,5.229526510371412,1.3611405910195025,0,3.232496167383697,0.6317749638310903,0,0.0,0.0,0.0,0.0,0.0,0.0,201.49652533498124
129,pedestrian,1,2,63,164.30338600000002,0.033461,5.181159348277455,1.3937750809906002,0,3.2124397184082096,0.5816714589384172,0,0.0,0.0,0.0,0.0,0.0,0.0,201.45732149342103
129,pedestrian,1,2,64,164.336867,0.033481,5.139213326222081,1.4219351812770566,0,3.192370894469932,0.5366249784209287,0,0.0,0.0,0.0,0.0,0.0,0.0,201.42282572588533
129,pedestrian,1,2,65,164.37028700000002,0.03342,5.089133906951176,1.4489871184651082,0,3.172339125477456,0.48885066828506746,0,0.0,0.0,0.0,0.0,0.0,0.0,201.3873484306
129,pedestrian,1,2,66,164.403708,0.033421,5.039052713002582,1.477271618477779,0,3.1523066484692652,0.42974704672934466,0,0.0,0.0,0.0,0.0,0.0,0.0,201.3450672024371
129,pedestrian,1,2,67,164.437172,0.033464,4.990775947810106,1.5058813009255325,0,3.134117830598414,0.3582006192383525,0,0.0,0.0,0.0,0.0,0.0,0.0,201.2954924797815
129,pedestrian,1,2,68,164.470629,0.033457,4.948771273256523,1.5279532670995508,0,3.122194072925673,0.2991091950406724,0,0.0,0.0,0.0,0.0,0.0,0.0,201.25527725436064
129,pedestrian,1,2,69,164.504084,0.033455,4.898639117916317,1.5472526556750967,0,3.102141210616923,0.24050708299152143,0,0.0,0.0,0.0,0.0,0.0,0.0,201.21616612293317
129,pedestrian,1,2,70,164.537535,0.033451,4.848512034900562,1.5638096767622733,0,3.0820903777996165,0.18104688262500715,0,0.0,0.0,0.0,0.0,0.0,0.0,201.17723534397211
129,pedestrian,1,2,71,164.571006,0.033471,4.798356191712432,1.5800000981127174,0,3.062028040839675,0.09681994332414878,0,0.0,0.0,0.0,0.0,0.0,0.0,201.1231640082139
129,pedestrian,1,2,72,164.604477,0.033471,4.748200048463402,1.5908415159584377,0,3.0419655824019274,0.033366208621392106,0,0.0,0.0,0.0,0.0,0.0,0.0,201.08293171310493
129,pedestrian,1,2,73,164.637948,0.033471,4.698043008404308,1.598736507471339,0,3.021902767700207,-0.030796176647199813,0,0.0,0.0,0.0,0.0,0.0,0.0,201.04269869944895
129,pedestrian,1,2,74,164.671421,0.033473,4.647884169180236,1.6029906430222265,0,3.0018392319334883,-0.10123312736396269,0,0.0,0.0,0.0,0.0,0.0,0.0,200.99889894620915
129,pedestrian,1,2,75,164.70488600000002,0.033465,4.595633363882303,1.602317610809381,0,2.981780364142664,-0.18817770861425168,0,0.0,0.0,0.0,0.0,0.0,0.0,200.94505041396
129,pedestrian,1,2,76,164.738349,0.033463,4.537591964197413,1.5994681449257497,0,2.96172234940465,-0.2554175385722705,0,0.0,0.0,0.0,0.0,0.0,0.0,200.90360511124874
129,pedestrian,1,2,77,164.771808,0.033459,4.487454103099187,1.5898803906337855,0,2.941667205347482,-0.3376624189703826,0,0.0,0.0,0.0,0.0,0.0,0.0,200.85269125082152
129,pedestrian,1,2,78,164.805265,0.033457,4.437318911806747,1.568685592046699,0,2.921613128651288,-0.44591495031401485,0,0.0,0.0,0.0,0.0,0.0,0.0,200.78500361934204
129,pedestrian,1,2,79,164.838724,0.033459,4.387179880335462,1.5450025070664464,0,2.9015575164061076,-0.5379650142113014,0,0.0,0.0,0.0,0.0,0.0,0.0,200.72687956165197
129,pedestrian,1,2,80,164.872189,0.033465,4.337033028649,1.525193080746145,0,2.88149877349146,-0.6031372860195466,0,0.0,0.0,0.0,0.0,0.0,0.0,200.68536875479907
129,pedestrian,1,2,81,164.905661,0.033472,4.284599377179784,1.4962380746338095,0,2.861435701595631,-0.6798262933037642,0,0.0,0.0,0.0,0.0,0.0,0.0,200.63547547536857
129,pedestrian,1,2,82,164.939146,0.033485,4.226697367227267,1.4494915819519647,0,2.8413645097865365,-0.780026505461567,0,0.0,0.0,0.0,0.0,0.0,0.0,200.56825248619103
129,pedestrian,1,2,83,164.97262700000002,0.033481,4.176526539751133,1.391763778947035,0,2.8212961792493796,-0.884456280507979,0,0.0,0.0,0.0,0.0,0.0,0.0,200.495828368
129,pedestrian,1,2,84,165.006075,0.033448,4.126404807102493,1.3497654288695293,0,2.801247486452091,-0.9502506479816907,0,0.0,0.0,0.0,0.0,0.0,0.0,200.4485221939193
129,pedestrian,1,2,85,165.039554,0.033479,4.076235833759006,1.2953288345845162,0,2.7811798964362318,-1.0247142652169245,0,0.0,0.0,0.0,0.0,0.0,0.0,200.39264977383533
129,pedestrian,1,2,86,165.072998,0.033444,4.023693501674412,1.2188720967384703,0,2.761133743017797,-1.1151044576773144,0,0.0,0.0,0.0,0.0,0.0,0.0,200.32095509632336
129,pedestrian,1,2,87,165.106491,0.033493,3.965931271521407,1.1341275954716223,0,2.7410580720242725,-1.2019589934434487,0,0.0,0.0,0.0,0.0,0.0,0.0,200.24749859663433
129,pedestrian,1,2,88,165.139974,0.033483,3.9157563175745365,1.058731676748711,0,2.720988089168689,-1.267107414838566,0,0.0,0.0,0.0,0.0,0.0,0.0,200.18715836702762
129,pedestrian,1,2,89,165.17343,0.033456,3.8656229518784606,0.9571879084847784,0,2.7009347439597153,-1.3448933222530515,0,0.0,0.0,0.0,0.0,0.0,0.0,200.10967074913245
129,pedestrian,1,2,90,165.20689000000002,0.03346,3.812928813587212,0.8749663652484067,0,2.6808788471418303,-1.3970292668533963,0,0.0,0.0,0.0,0.0,0.0,0.0,200.05064262078665
129,pedestrian,1,2,91,165.240367,0.033477,3.755317261780559,0.7542838840704088,0,2.663400055311828,-1.4627237511198383,0,0.0,0.0,0.0,0.0,0.0,0.0,199.96719714437717
129,pedestrian,1,2,92,165.27382400000002,0.033457,3.7051823983118135,0.6296687742926423,0,2.6507585232580797,-1.518187318545512,0,0.0,0.0,0.0,0.0,0.0,0.0,199.8842648219032
129,pedestrian,1,2,93,165.30728100000002,0.033457,3.655047137990509,0.5235792478534598,0,2.630704417349269,-1.5531384435881286,0,0.0,0.0,0.0,0.0,0.0,0.0,199.8162193240865
129,pedestrian,1,2,94,165.340746,0.033465,3.602227981149043,0.38343986954856935,0,2.6106452365043884,-1.5901617623373878,0,0.0,0.0,0.0,0.0,0.0,0.0,199.72771119187527
129,pedestrian,1,2,95,165.374209,0.033463,3.5447553289775917,0.26641087047271084,0,2.59058769438746,-1.608236011486,0,0.0,0.0,0.0,0.0,0.0,0.0,199.65522268096893
129,pedestrian,1,2,96,165.407687,0.033478,3.494588587245838,0.11042186840851281,0,2.5705209982003128,-1.6212619782892774,0,0.0,0.0,0.0,0.0,0.0,0.0,199.55906111153075
