file_id,scenario_id,A,B,C,D,E,F,acceleration_time,aggressiveness_level_enter_xwalk,aggressiveness_level_select_xwalk,approaching_xwalk_threshold,desired_speed,dist_from_xwalk_exit,goal_threshold,mass,omega,phi,radius,speed_increase_pct,xwalk_entry_threshold,xwalk_exit_threshold
769,47,10,0.8,12,0.35,400,0.82,0.5,2,2,5,1.6149316816816819,3,0.5,52.82,240,120,0.25,0.75,1.5,1.5
769,48,10,0.8,12,0.35,400,0.82,0.5,2,2,5,1.641667404129794,1.5,0.5,77.32,240,120,0.25,0.5,1.5,1.5
769,50,10,0.8,12,0.35,400,0.82,0.5,2,2,5,1.641667404129794,3,0.5,60.83,240,120,0.25,0.75,1.5,1.5
770,1,10,0.8,12,0.35,400,0.82,0.5,2,2,5,1.5305126068376076,1.5,0.5,61.59,240,120,0.25,0.5,1.5,1.5
770,2,10,0.8,12,0.35,400,0.82,0.5,2,2,5,1.6711511982570801,1.5,0.5,77.01,240,120,0.25,0.5,1.5,1.5
770,3,10,0.8,12,0.35,400,0.82,0.5,2,2,5,1.7701843773303487,1.5,0.5,62.71,240,120,0.25,0.5,1.5,1.5
770,4,10,0.8,12,0.35,400,0.82,0.5,2,2,5,1.7722539251207736,1.5,0.5,62.89,240,120,0.25,0.5,1.5,1.5
770,5,10,0.8,12,0.35,400,0.82,0.5,2,2,5,1.4181362962962965,0.0,0.5,51.77,240,120,0.25,0.0,1.5,1.5
770,6,10,0.8,12,0.35,400,0.82,0.5,2,2,5,1.5244785766158315,0.0,0.5,54.03,240,120,0.25,0.0,1.5,1.5
770,7,10,0.8,12,0.35,400,0.82,0.5,2,2,5,1.4481741666666668,1.5,0.5,50.61,240,120,0.25,0.5,1.5,1.5
770,8,10,0.8,12,0.35,400,0.82,0.5,2,2,5,1.4480516877637126,1.5,0.5,60.01,240,120,0.25,0.5,1.5,1.5
770,9,10,0.8,12,0.35,400,0.82,0.5,2,2,5,1.08421997671324,1.5,0.5,53.09,240,120,0.25,0.5,1.5,1.5
770,10,10,0.8,12,0.35,400,0.82,0.5,2,2,5,1.0403335537918872,1.5,0.5,74.49,240,120,0.25,0.5,1.5,1.5
