file_id,scenario_id,A,B,C,D,E,F,acceleration_time,aggressiveness_level_enter_xwalk,aggressiveness_level_select_xwalk,approaching_xwalk_threshold,desired_speed,dist_from_xwalk_exit,goal_threshold,mass,omega,phi,radius,speed_increase_pct,xwalk_entry_threshold,xwalk_exit_threshold
771,11,10,0.8,12,0.35,400,0.82,0.5,2,2,5,1.18156222967934,1.5,0.5,62.77,240,120,0.25,0.5,1.5,1.5
771,12,10,0.8,12,0.35,400,0.82,0.5,2,2,5,0.944934208903687,1.5,0.5,52.92,240,120,0.25,0.5,1.5,1.5
771,13,10,0.8,12,0.35,400,0.82,0.5,2,2,5,1.65368964690079,1.5,0.5,75.07,240,120,0.25,0.5,1.5,1.5
771,14,10,0.8,12,0.35,400,0.82,0.5,2,2,5,1.01019444444444,1.5,0.5,62.26,240,120,0.25,0.5,1.5,1.5
775,1,10,0.8,12,0.35,400,0.82,0.5,2,2,5,1.02398111694372,1.5,0.5,65.98,240,120,0.25,0.5,1.5,1.5
775,2,10,0.8,12,0.35,400,0.82,0.5,2,2,5,1.35393452199919,1.5,0.5,60.36,240,120,0.25,0.5,1.5,1.5
775,3,10,0.8,12,0.35,400,0.82,0.5,2,2,5,1.39410387115839,1.5,0.5,50.75,240,120,0.25,0.5,1.5,1.5
775,4,10,0.8,12,0.35,400,0.82,0.5,2,2,5,1.47837048424289,1.5,0.5,51.94,240,120,0.25,0.5,1.5,1.5
775,5,10,0.8,12,0.35,400,0.82,0.5,2,2,5,1.29817600786627,1.5,0.5,62.54,240,120,0.25,0.5,1.5,1.5
775,6,10,0.8,12,0.35,400,0.82,0.5,2,2,5,1.14523177980412,1.5,0.5,70.51,240,120,0.25,0.5,1.5,1.5
775,7,10,0.8,12,0.35,400,0.82,0.5,2,2,5,1.24478553188839,1.5,0.5,66.04,240,120,0.25,0.5,1.5,1.5
775,8,10,0.8,12,0.35,400,0.82,0.5,2,2,5,1.29427475988033,1.5,0.5,66.34,240,120,0.25,0.5,1.5,1.5
775,9,10,0.8,12,0.35,400,0.82,0.5,2,2,5,1.30375703217113,1.5,0.5,74.33,240,120,0.25,0.5,1.5,1.5
775,10,10,0.8,12,0.35,400,0.82,0.5,2,2,5,1.55797077271769,1.5,0.5,74.49,240,120,0.25,0.5,1.5,1.5
775,11,10,0.8,12,0.35,400,0.82,0.5,2,2,5,1.95747415502032,3,0.5,76.1,240,120,0.25,1,1.5,1.5
775,12,10,0.8,12,0.35,400,0.82,0.5,2,2,5,1.08058852313167,3,0.5,69.99,240,120,0.25,1,1.5,1.5
775,13,10,0.8,12,0.35,400,0.82,0.5,2,2,5,1.34777624220755,3,0.5,56.5,240,120,0.25,1,1.5,1.5
775,14,10,0.8,12,0.35,400,0.82,0.5,2,2,5,0.894243802635156,3,0.5,63.1,240,120,0.25,1,1.5,1.5
775,15,10,0.8,12,0.35,400,0.82,0.5,2,2,5,1.3188275543227,3,0.5,77.49,240,120,0.25,1,1.5,1.5
775,17,10,0.8,12,0.35,400,0.82,0.5,2,2,5,1.39366589506173,3,0.5,68.79,240,120,0.25,1,1.5,1.5
775,18,10,0.8,12,0.35,400,0.82,0.5,2,2,5,1.36683353683354,3,0.5,77.31,240,120,0.25,1,1.5,1.5
776,1,10,0.8,12,0.35,400,0.82,0.5,2,2,5,1.2592738026195,3,0.5,59.72,240,120,0.25,1,1.5,1.5
776,2,10,0.8,12,0.35,400,0.82,0.5,2,2,5,1.18552979533863,3,0.5,60.66,240,120,0.25,1,1.5,1.5
776,3,10,0.8,12,0.35,400,0.82,0.5,2,2,5,1.3530560163997,3,0.5,66.96,240,120,0.25,1,1.5,1.5
776,4,10,0.8,12,0.35,400,0.82,0.5,2,2,5,1.2081935206422,3,0.5,60.33,240,120,0.25,1,1.5,1.5
776,5,10,0.8,12,0.35,400,0.82,0.5,2,2,5,1.12116604543841,3,0.5,75.22,240,120,0.25,1,1.5,1.5
776,6,10,0.8,12,0.35,400,0.82,0.5,2,2,5,1.43319392748828,3,0.5,62.26,240,120,0.25,1,1.5,1.5
776,7,10,0.8,12,0.35,400,0.82,0.5,2,2,5,1.01057916666667,3,0.5,74.84,240,120,0.25,1,1.5,1.5
776,8,10,0.8,12,0.35,400,0.82,0.5,2,2,5,1.27943531973189,3,0.5,77.13,240,120,0.25,1,1.5,1.5
776,9,10,0.8,12,0.35,400,0.82,0.5,1,1,5,1.23592261904762,0,0.5,64.31,240,120,0.25,0,1.5,1.5
776,12,10,0.8,12,0.35,400,0.82,0.5,2,2,5,1.5695125559505,19,0.5,78.78,240,120,0.25,1,1.5,1.5
776,13,10,0.8,12,0.35,400,0.82,0.5,2,2,5,1.36001864703821,1.5,0.5,68.82,240,120,0.25,0.5,1.5,1.5
776,14,10,0.8,12,0.35,400,0.82,0.5,2,2,6,1.56989024430074,26,0.5,66.18,240,120,0.25,1,5,1.5
776,15,10,0.8,12,0.35,400,0.82,0.5,2,2,5,1.28545202020202,1.5,0.5,76.28,240,120,0.25,0.5,1.5,1.5
776,16,10,0.8,12,0.35,400,0.82,0.5,2,2,5,1.36622087223138,1.5,0.5,51.16,240,120,0.25,0.5,1.5,1.5
776,17,10,0.8,12,0.35,400,0.82,0.5,2,2,5,1.39066791114868,1.5,0.5,66.89,240,120,0.25,0.5,1.5,1.5
776,20,10,0.8,12,0.35,400,0.82,0.5,2,2,5,1.81442486950037,1.5,0.5,63.27,240,120,0.25,0.5,1.5,1.5
776,21,10,0.8,12,0.35,400,0.82,0.5,2,2,5,1.40811915592621,1.5,0.5,65.98,240,120,0.25,0.5,1.5,1.5
776,23,10,0.8,12,0.35,400,0.82,0.5,2,2,5,1.39681219770755,1.5,0.5,71.39,240,120,0.25,0.5,1.5,1.5
776,24,10,0.8,12,0.35,400,0.82,0.5,2,2,5,1.39232903140671,1.5,0.5,70.48,240,120,0.25,0.5,1.5,1.5
776,28,10,0.8,12,0.35,400,0.82,0.5,2,2,5,1.58455527803007,1.5,0.5,59.92,240,120,0.25,0.5,1.5,1.5
776,29,10,0.8,12,0.35,400,0.82,0.5,2,2,5,1.58171791934006,1.5,0.5,64.39,240,120,0.25,0.5,1.5,1.5
777,1,10,0.8,12,0.35,400,0.82,0.5,2,2,5,1.57002777777778,1.5,0.5,71.18,240,120,0.25,0.5,1.5,1.5
777,2,10,0.8,12,0.35,400,0.82,0.5,2,2,5,1.1670848177973,1.5,0.5,70.29,240,120,0.25,0.5,1.5,1.5
777,3,10,0.8,12,0.35,400,0.82,0.5,2,2,5,1.17214952507179,1.5,0.5,71.09,240,120,0.25,0.5,1.5,1.5
777,4,10,0.8,12,0.35,400,0.82,0.5,2,2,5,2.37252584876543,1.5,0.5,59.16,240,120,0.25,0.5,1.5,1.5
777,5,10,0.8,12,0.35,400,0.82,0.5,2,2,5,1.30878720990536,1.5,0.5,78.34,240,120,0.25,0.5,1.5,1.5
